sample_id,archive_path,member_name,repo,label,index_version,class_name,class_parse_status,split,split_protocol
2c8f03e831007f39e1eaed4cee650921c0a2dc7c,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.model.document.indexed2365TestComponent.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
6841da076308c821789b5ac77d3de96c75cb374d,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/clinejj_foursquare-api-java_clinejj_foursquare-api-java_fi.foyt.foursquare.api.entities1Setting.code,unknown_repo,1,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
9e4cc7ffd8e179d1202797ad941ec25ede1a4b78,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/google_closure-templates_google_closure-templates_com.google.template.soy.jbcsrc.restricted3ConstructorRef.code,unknown_repo,1,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
466f284b2bbeaea797b2d2b6aa4d8c50041933ce,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/ymback_NGA-CLIENT-VER-OPEN-SOURCE_ymback_NGA-CLIENT-VER-OPEN-SOURCE_sp.phone.util363ActivityUtils.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
4c78796091633bdff2668d19fc0707104a2b5c69,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/opendaylight_controller_opendaylight_controller_org.opendaylight.controller.md.sal.dom.api1586DOMDataWriteTransaction.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
8e18c85393495a20788b2d7fe011e00c44a35a3e,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/reveal-technologies_sitewhere_reveal-technologies_sitewhere_com.sitewhere.microservice.kafka678DecodedEventsProducer.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
d8335fd2ee2d5d7026a7d4ba4ec7e353220c481b,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.util3063RegionRepairException.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
0139d4c2a0d1ad006f1d67205f8a97e14f97cbd4,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/rancherio_cattle_rancherio_cattle_io.cattle.platform.agent.instance.dao49AgentInstanceDao.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
db24e8d54fd22e3ad99c02698ebb424c78fcb81d,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/naver_pinpoint_naver_pinpoint_com.navercorp.pinpoint.test4488Listener.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
223fe747059b122f32b2b55c6853bbbe79cc29a4,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/KleeGroup_vertigo_KleeGroup_vertigo_io.vertigo.dynamo.criteria571CriteriaExpression.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
02357578c13cd9f5f3c31fa693c433b549315cc8,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/lucaspouzac_contiperf_lucaspouzac_contiperf_org.databene.contiperf.junit0TestBean.code,unknown_repo,1,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
2abcd7dc83dd518f45a7bf06ef04e14eaa191525,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/dswarm_dswarm_dswarm_dswarm_org.dswarm.controller.resources.job47FiltersResource.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
807b6277bb68fc8ec4025a184f99e0228624ac93,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/naver_pinpoint_naver_pinpoint_com.navercorp.pinpoint.thrift.dto.command4796TActiveThreadLightDumpStandardSchemeFactory.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
420fd1c518e7ce123ba568cc9dea30e9f2a9c269,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/numenta_htm.java_numenta_htm.java_org.numenta.nupic.monitor.mixin127Trace.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
a48ac1d40ebf44a181bff23498203e28574d3bea,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.model.testing2989Parameters.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
1176ed2303e341411d531fa755e79b4a0633c902,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/telefonicaid_fiware-cygnus_telefonicaid_fiware-cygnus_com.telefonica.iot.cygnus.containers79NotifyContextRequestTest.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
74d69bebb07d4c5ea15135bea4c43ee613bfcf72,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/xtext_seven-languages-xtext_xtext_seven-languages-xtext_org.xtext.mongobeans.services10MongoOperationElements.code,unknown_repo,1,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
a1d09b1e73d261472f6f452fd688e52a7b02c54e,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/jphp-compiler_jphp_jphp-compiler_jphp_org.develnext.jphp.core.tokenizer.token158CommentToken.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
36e6d0fd4a69ee1146cd61b86db37eda8af4329f,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/podcastpedia_podcastpedia-web_podcastpedia_podcastpedia-web_org.podcastpedia.web.contact27ContactController.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
5532ab63f7c64de5a752e2b6b111b54bf77594d1,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/stagemonitor_stagemonitor_stagemonitor_stagemonitor_org.stagemonitor.benchmark.profiler64ProfilerBenchmark.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
4d3306b93a6ef858d25086e85169a752daefa9b5,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/pavel4n_wowdoge.org_pavel4n_wowdoge.org_com.google.dogecoin.core0NetworkParameters.code,unknown_repo,1,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
307a8bbb9ff555ef93fded9e4dadd6d70fabc44e,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/SpongePowered_SpongeAPI_SpongePowered_SpongeAPI_org.spongepowered.api.text.transform1627SimpleTextTemplateApplier.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
83d29f7de8fe846b534bc91706eaaf236f33a6f5,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/rapidminer_rapidminer_rapidminer_rapidminer_com.rapid_i.repository.wsimport3542ExecuteProcessCron.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
84454da0199b7fee31f3dee738d2abbd783c3bd4,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.candidacyProcess.mobility776EnrolStudent.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
fce1e2517e53f7777c311ead2bf103713d11ce29,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/glazedlists_glazedlists_glazedlists_glazedlists_ca.odell.glazedlists.calculation259SumFloat.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
2422a425b2d04be90d33f167ddc409e392653076,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.asn1.oiw936ElGamalParameter.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
57425d052d0af879ec18bec31e97d3f533993f06,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/naver_pinpoint_naver_pinpoint_com.navercorp.pinpoint.web.mapper.stat.sampling.sampler5540DeadlockSampler.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
13e99ef5dc1cc7ed6b3217597c483025253a722b,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/nemerosa_ontrack_nemerosa_ontrack_net.nemerosa.ontrack.service.security1169Key.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
6c2221ab20b88636f81c84743f2f6bc711da2546,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/LapisBlue_Pore_LapisBlue_Pore_blue.lapis.pore.impl.event.player313PorePlayerPickupItemEvent.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
bca285aebf6044f1ab94448ed07ba53c53d76039,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/bitcoinj_bitcoinj_bitcoinj_bitcoinj_org.bitcoinj.jni282NativeScriptsChangeEventListener.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
55e02ed8dc6df0f6d2030ee789722fd6c0ff96d7,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/apache_struts_apache_struts_org.apache.struts2.dispatcher.mapper1CompositeActionMapperTest.code,unknown_repo,1,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
25ba25ce8c45b75eac1842269311e051a2d44c1f,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/vert-x3_codegen_vert-x3_codegen_io.vertx.test.codegen.testapi243InterfaceWithDefaultMethod.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
ac03eba62e4193934a94a7e097448ec484914d25,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/jmockit_jmockit1_jmockit_jmockit1_mockit.asm.metadata595ClassMetadataReader.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
c5a25e9011b473480d160c0b9572a52ca10eadc1,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/mobile-event-processing_Asper_mobile-event-processing_Asper_com.espertech.esper.regression.event3779TestEventRendererJSON.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
fc0a8924fd6830364e4de9cc723b7a46f507cdb2,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/apache_stratos_apache_stratos_org.apache.stratos.messaging.message.receiver.instance.notifier1063InstanceNotifierEventMessageQueue.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
abc1ffc153596ec3f9af713279919795406a2d4b,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/apache_tajo_apache_tajo_org.apache.tajo.engine.function.math607Pow.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
afcdcb3abf8a14caf1c968068c931157ffcd406f,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/openhab_openhab2_openhab_openhab2_org.openhab.binding.spotify.internal.api.model26Album.code,unknown_repo,1,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
8aa3b73db10b0da36d1a7762d8686ee5fd2d39c9,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/imixs_imixs-workflow_imixs_imixs-workflow_org.imixs.workflow.engine82UserGroupEvent.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
8ea59aa130b3837644583ca12741c0f2cbb548a5,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/thelinmichael_spotify-web-api-java_thelinmichael_spotify-web-api-java_com.wrapper.spotify.requests.data.albums103GetAlbumRequest.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
819a854daac87cc517d260f0641f3cff7f54b195,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/couchbase_couchbase-jvm-core_couchbase_couchbase-jvm-core_com.couchbase.client.core.logging217Log4JLogger.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
1fd3e4938a1f0ad50a089e960054869bb359d311,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/amutu_tdw_amutu_tdw_org.apache.hadoop.hive.metastore.api948drop_index_argsStandardSchemeFactory.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
f3c73884579da2e11903b5f43b27678e359e560e,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Positive/rancherio_cattle_rancherio_cattle_io.cattle.platform.core.model.tables28HostTable.code,unknown_repo,1,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
a8d27cdfd7cec34f06004c7ae412b3248f57b5fc,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/nemerosa_ontrack_nemerosa_ontrack_net.nemerosa.ontrack.boot.support52WebConfig.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
686bab50dba209a70c8336b1203af1ebf21c0901,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.concurrencycontrol.channel1955Stacklet.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
f14a9ca45925addd892d42e601228ffd138cf674,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/ethereum_ethereumj_ethereum_ethereumj_org.ethereum.net.rlpx.discover555DiscoveryEvent.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
ca39ebc15bbbdbf9aa1499f0a51326eb3bfa37ea,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/BlueBrain_bluima_BlueBrain_bluima_ch.epfl.bbp.uima.jsre584JsreFilterAnnotatorTest.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
fc5c226a1c430d3a047c19d1a9c8c7f918a143df,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/google_guice_google_guice_com.google.inject46BoundSecond.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
3a90116e749e2f02235586e17e3791c8773f85bb,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/cglib_cglib_cglib_cglib_net.sf.cglib.core51DebuggingClassWriter.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
6a547dc7a6675b599513e456280973f27435b5ff,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/WhisperSystems_Flock_WhisperSystems_Flock_org.anhonesteffort.flock7AbstractMyCollectionsFragment.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
35079085229339fa85dc7dfa19ea9b6d1884f87d,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/PGWelch_com.opendoorlogistics_PGWelch_com.opendoorlogistics_com.opendoorlogistics.components.jsprit350LastUpdate.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
65cc652c24e8a4cfa726fb2c6fb6d582d185d207,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/Evolveum_midpoint_Evolveum_midpoint_com.evolveum.midpoint.prism1357TestPrismContext.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
db3b32cadcdffee7b1ea1182edc8fcc1536b5e6e,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/caskdata_cdap_caskdata_cdap_io.cdap.cdap.data2.metadata.writer2071MetadataMessage.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
bd721c7dc39855e7a65b65baa93234248d7a0e40,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/spring-projects_spring-data-examples_spring-projects_spring-data-examples_example.model1016Customer1904.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
335c4fcaf910a458a864938c34e2bbeff05bdffc,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/jtrfp_terminal-recall_jtrfp_terminal-recall_org.jtrfp.trcl.beh142DamageTrigger.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
5aed468d54ccb2cf6326ad2e8c6ba28053f3d6ee,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/rocketscience-projects_javaslang_rocketscience-projects_javaslang_io.vavr132MatchTest_DeveloperPatterns.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
302f955d394de6f8d550836b4e4f09e429e2c08b,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/onepf_OPFPush_onepf_OPFPush_org.onepf.pushchat.db96DatabaseHelper.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
760b8e89800aabf5a48bf6d8a495064a382b04ff,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/mobile-event-processing_Asper_mobile-event-processing_Asper_com.espertech.esper.epl.join.plan2245QueryGraphRangeUtil.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
ca4eb8160a46014b049de9208723d6104fceba14,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/mozilla_j2me.js_mozilla_j2me.js_com.sun.midp.io.j2me.http878StreamConnectionElement.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
9a110578ac04e7d02abe75d054891bc575627b3a,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/apache_olingo-odata2_apache_olingo-odata2_org.apache.olingo.odata2.annotation.processor.core.util71ClassValidator.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
47189ec0c962bd47623909e959737c08859b72ed,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/apache_stratos_apache_stratos_org.jclouds.aws.ec2.compute.functions1267PresentSpotRequestsAndInstances.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
589760ce5f03bd49dbe0493ffd1b13e08d8caf45,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/google_guava_google_guava_com.google.common.testing.anotherpackage2921ForwardingWrapperTesterTest.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
e9462c49ef4f89e42790ae322ed188d26a6b0f37,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/linkedin_gobblin_linkedin_gobblin_org.apache.gobblin.util3074JobConfigurationUtils.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
4819ea3f7d32006dbe781bff78316d1b3871e33d,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/spring-projects_spring-data-examples_spring-projects_spring-data-examples_example.model526Customer1463.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
e1adb825bc408f7ecbd688933ebafde5ca7f7aa7,/home/opesai/Downloads/CodeSmells/data/training_data_java/MultifacetedAbstraction.7z,MultifacetedAbstraction/Negative/cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.pqc.jcajce.spec2543GMSSPrivateKeySpec.code,unknown_repo,0,4,unknown_class,unparsed,train,70/15/15 stratified by label (repo-aware exact split unavailable)
