sample_id,archive_path,member_name,status
98657de7481548c4b245b3d9ca232df6c8395ed0,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/seagate_kinetic-java_seagate_kinetic-java_com.seagate.kinetic.proto_Builder1843getScopeCount.code,ok
c02615fb8c7172826be6dd5c62728d4232c087ab,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Positive/bruno-medeiros_DDT_bruno-medeiros_DDT_dtool.engine.tests_DefUnitResultsChecker11removeIgnoredElements.code,ok
e12a33e8d2ec5b8d8a3a0391248aca13e7feecc2,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/ethereum_ethereumj_ethereum_ethereumj_org.ethereum.net.shh_JsonRpcWhisper5024newIdentity.code,ok
762a6d6f1c887099b0144de2f49b51ff69721e48,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/magarena_magarena_magarena_magarena_magic.ui.dialog_DeckSizeFilterPanel4721getFilterValue1.code,ok
1ffb2baf3054e3d4ae3af12b3b7d2da7670b1913,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.asn1.x509_TBSCertificateStructure7389getVersionNumber.code,ok
c03488005d49539eb4740cd1290a1e5638144bc5,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/247687009_soa_247687009_soa_io.goudai.soa.sys.api.impl_AppTest225testApp.code,ok
383e945631c38824e2554236aa0451310e58847f,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Positive/iluwatar_java-design-patterns_iluwatar_java-design-patterns_com.iluwatar.commander_Commander5updateQueue.code,ok
dd410c3091cda169ec0ed03045f9f85f1c4bb8ec,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/google_guava_google_guava_com.google.common.cache_CacheBuilderSpecTest2324testEqualsAndHashCode.code,ok
5284e1a84f48eca9393e498aa24facd9e4398c5d,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/ksoichiro_SimpleAlertDialog-for-Android_ksoichiro_SimpleAlertDialog-for-Android_com.simplealertdialog.sample.demos_NormalActivity158onDialogNeutralButtonClicked.code,ok
187220c3c768f10161bc98f7a3aa9e21bf0b662f,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/openscore_score-actions_openscore_score-actions_io.cloudslang.content.rft.services_SCPCopierTest3448establishPrivateKeyFileWithPassphrase.code,ok
6e0fd48c9f625a7b3e1426c6acb4965c8a59d718,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.student.registrationStates_RegistrationState15846defaultNextStateType.code,ok
ecacefd43e99ee58ca9d293c905b98de51752a79,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/MER-C_wiki-java_MER-C_wiki-java_org.wikipedia.tools_CCIAnalyzer516analyzeDelta.code,ok
47dab1507d6e5802732ff91e0338101936f54ab1,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/twitter_netty-http2_twitter_netty-http2_com.twitter.http2_PipeTest497testSRRS.code,ok
5b431db57b8d582eb73f3293fdb4fcdb2cf12653,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/apache_falcon_apache_falcon_org.apache.falcon.entity.parser_FeedEntityParserTest1569testValidateACLBadOwnerAndGroup.code,ok
9737c4f81ad7d2a3f3dd0cca957249bab83f2299,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Positive/ObeoNetwork_UML-Designer_ObeoNetwork_UML-Designer_org.eclipse.umlgen.gen.java.services_TypesServices2typeName.code,ok
60d29124be40d30d3f05ac94b6cd6ad654715b95,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/PGWelch_com.opendoorlogistics_PGWelch_com.opendoorlogistics_com.opendoorlogistics.studio.scripts.list_ScriptsPanel9726filenameChanged.code,ok
711ffa1a0f4bceb168ef9c26e18424223113b94c,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/247687009_soa_247687009_soa_io.goudai.soa.core.serialize_JdkSerialize92unserialize.code,ok
e1de3ea5143ca3e2c46fc3aea611041dfb4210c5,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/jtrfp_terminal-recall_jtrfp_terminal-recall_org.jtrfp.trcl.gpu_GL33Model5160isAnimateUV.code,ok
79a34faec82d3cfecbfef064d23b42e63069db9f,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/247687009_soa_247687009_soa_io.goudai.soa.core.service_BaseService99isNumeric.code,ok
456682fd4c9baee152cf5cdfd97bc8c2081976c2,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/fesh0r_fernflower_fesh0r_fernflower_org.jetbrains.java.decompiler.modules.decompiler.stats_CatchAllStatement1211setMonitor.code,ok
dcec753cc006508cee92f845d124e58b17cd9733,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/rundeck_rundeck_rundeck_rundeck_org.rundeck.storage.impl_EmptyTree8068hasPath.code,ok
d1e9449e429871c392b14ed73a7b28c5c41a6582,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/nirmal070125_KubernetesAPIJavaClient_nirmal070125_KubernetesAPIJavaClient_com.github.kubernetes.java.client.model_AbstractKubernetesModelList95AbstractKubernetesModelList.code,ok
f280b48c3276ee4fc18a94db8536868c330ff770,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/Evolveum_midpoint_Evolveum_midpoint_com.evolveum.midpoint.model.impl.integrity_ObjectTypeContext7570setObjectClassDefinition.code,ok
b75bdc50d96e3a4ae3765c032e0d25530bbf1f7c,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/Evolveum_midpoint_Evolveum_midpoint_com.evolveum.midpoint.model.intest.rbac_TestMetaMeta13289rememberGroupRoleOid.code,ok
d8396b7324aea300a0bb4741b48aecd08caa4c8f,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/reveal-technologies_sitewhere_reveal-technologies_sitewhere_com.sitewhere.microservice.kafka_DecodedEventsConsumer4951setInboundPayloadProcessingLogic.code,ok
deaf91dd95975b07beff5618141d3d5ee48afbc8,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/rjenkins_ursus_rjenkins_ursus_com.aceevo.ursus.config_SSLContext155getKeyStorePass.code,ok
4ffb4ec8a46284639e38c8a72f6d7bafba399801,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/openhab_openhab2_openhab_openhab2_org.openhab.binding.lirc.internal.messages_LIRCResponse14847isSuccess.code,ok
40a3cf19c1b87c2ae332ad965a5b444a9fbd9cfb,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.dto_SummariesManagementBean18793setLessonPlanning.code,ok
9781c1aa0e8b6efed06e7b901a09d989a5fdc24c,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.jce.provider_BrokePBEWithSHAAndDES3Key13703BrokePBEWithSHAAndDES3Key.code,ok
7eb790b7b8ab1325fc384c52839c0ba1772337c3,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/ReactiveX_RxJava_ReactiveX_RxJava_io.reactivex.rxjava3.internal.operators.observable_DebounceObserver13976isDisposed.code,ok
9645f8094efbabe8cd45de0084fd8d4d956a25e3,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/ethereum_ethereumj_ethereum_ethereumj_org.ethereum.sync_SyncManager6260pushHeaders.code,ok
e8ee94851373b732201a6b8b85da0e61615b5e5d,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/dropwizard_dropwizard-java8_dropwizard_dropwizard-java8_io.dropwizard.java8.jersey.params_YearParam411YearParam.code,ok
5520079348b0a3e2b167e3b055ac2b8d38ae7edf,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/gosu-lang_gosu-lang_gosu-lang_gosu-lang_gw.xml.simple_XmlChildListTest28811testGetDelegates.code,ok
e18d51c7df2076eca40af2ec8a598ce559e36786,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/spring-projects_spring-data-examples_spring-projects_spring-data-examples_example.springdata.mongodb.fluent_SWCharacter8541SWCharacter.code,ok
661ec068360c033135b7a6d04f3a08c9a53f359d,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Positive/primecloud-controller-org_primecloud-controller_primecloud-controller-org_primecloud-controller_jp.primecloud.auto.process.aws_AwsCommonProcess10waitInstance.code,ok
500912fa9a43bd279f842b8e3b83790ec6d3b80d,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/mobile-event-processing_Asper_mobile-event-processing_Asper_com.espertech.esper.pattern_EvalObserverStateNode18238getFactoryNode.code,ok
225dc5a4d8796ec3a4dbab8025896107e0f8ef6d,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/igniterealtime_Openfire_igniterealtime_Openfire_org.jivesoftware.openfire.filetransfer.proxy_FileTransferProxy2626propertyDeleted.code,ok
77531b8ee737fdb51059f78c92430bb1b2e88c95,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/aol_simple-react_aol_simple-react_com.oath.cyclops.internal.stream.spliterators.push_AmbOperator2480onComplete.code,ok
66f85c8f1a6fef28d17c146bf66ee32467a65d3b,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/gosu-lang_gosu-lang_gosu-lang_gosu-lang_gw.internal.gosu.ir.transform.statement_ForEachStatementTransformer8423ForEachStatementTransformer.code,ok
bbc5e73b0bc491ef1f37f43bc24cf84d41ca0508,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/openMF_android-client_openMF_android-client_com.mifos.objects.templates.clients_ChargeTimeType7135describeContents.code,ok
18bf342cfbe90ec98da44a7084f29e5ec32cb3dc,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/ethereum_ethereumj_ethereum_ethereumj_org.ethereum.vm.program_Program7898getReturnDataBufferSizeI.code,ok
49ed6d39a0d7d9fb4cb2ae60288a8e359aba5a73,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/grpc_grpc-java_grpc_grpc-java_io.grpc.xds_WeightedChildPicker13717getWeight.code,ok
2da5e1e8a20b3f78f28702a14b3116707406b215,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Positive/apache_knox_apache_knox_org.apache.knox.gateway.pac4j.filter_Pac4jDispatcherFilter25init.code,ok
7d6387ad846456f888e7ed5097efead887b943bc,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/totalvoidness_cryptomator_totalvoidness_cryptomator_org.cryptomator.logging_LaunchBasedTriggeringPolicyTest340testTriggerOnceAndNeverAgain.code,ok
caad0b0f5af1e5fdcc255a59e30fe3eb033ae126,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/redraiment_jactiverecord_redraiment_jactiverecord_me.zzp.ar_DB24prepare.code,ok
bb202a25c06a1f2ac8db6656269d63fcef21a161,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/SahaginOrg_sahagin-java_SahaginOrg_sahagin-java_org.sahagin.share.runresults_RootMethodRunResult668setRootMethodKey.code,ok
2b3f883f20a8768cf83212bbb59909199656f842,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/nhatminhle_cofoja_nhatminhle_cofoja_com.google.java.contract.tests_InheritanceTest796testCGBogus.code,ok
fd22dc31bfc6dbc990d6592bf2b1eb6e0a31c858,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/javaee-samples_javaee7-samples_javaee-samples_javaee7-samples_org.javaee7.jaxrs.request.binding_MyApplication1284getClasses.code,ok
6308a1a0bdbd2b0a7fcedb2ce68546841dbfeaa2,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/ArtificerRepo_artificer_ArtificerRepo_artificer_org.artificer.repository.test_LogicalModelTest1511persistAndAssertElement.code,ok
f821d50f86be27da9df0e55ef6fe34674c2d2719,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/gid15_jpcsp_gid15_jpcsp_jpcsp.HLE.kernel.types_pspFileBuffer8193toString.code,ok
3c6a5a3474c95f62111ffcb7903482684296f289,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/gmantele_taplib_gmantele_taplib_tap.config_ServiceConnectionTest1816getAvailability.code,ok
d57cd8d73317c6101f2a2a3b7d617b179a65926c,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/rocketscience-projects_javaslang_rocketscience-projects_javaslang_io.vavr.collection_Seq7426groupBy.code,ok
01c62e1adaab3fcbacf769b4f9597a456aeb3ae7,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/apache_stratos_apache_stratos_org.apache.stratos.aws.extension_AWSHelper1487getVpcIds.code,ok
01e7b5a43ee97cdc90ad4ee9355d9dbb789e0098,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/Cloudslab_cloudsim_Cloudslab_cloudsim_org.cloudbus.cloudsim.container.resourceAllocatorMigrationEnabled_PowerContainerVmAllocationPolicyMigrationAbstract1419getExecutionTimeHistoryTotal.code,ok
106ed50d69115b797e6c48ae17e3a429b6b7133c,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/247687009_soa_247687009_soa_io.goudai.soa.sys.web.resource_UserResource252insert.code,ok
2ac006095110dcfefa024f1934d7418d8a496800,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Positive/justinsb_cloudata_justinsb_cloudata_com.cloudata.structured.sql.simple_SimpleColumnExpression2setValue.code,ok
69a2f98d8becd20e17fd730ef999021b7ebd2a40,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/apache_tajo_apache_tajo_org.apache.tajo.plan.expr_SignedEval10947clone.code,ok
7758f42ef75a5bc2e082b2b5f10f90eeaaa5e945,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/jansorg_BashSupport_jansorg_BashSupport_com.ansorgit.plugins.bash.editor.inspections.inspections_WrapWordInStringInspection643visitCombinedWord.code,ok
2d0b054f8e6186fac36b0dc49063f111c515b7e2,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/foxinmy_weixin4j_foxinmy_weixin4j_com.foxinmy.weixin4j.mp.model_KfAccount2252getInviteStatus.code,ok
81e93f998248721eb70e5d8bc1eb3ae7739bf6b0,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Positive/wendykierp_JTransforms_wendykierp_JTransforms_org.jtransforms.fft_DoubleFFT_2D53mixedRadixRealInverseFull.code,ok
52e999af9bb1dc11294d3e8ffb546668144caf3f,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/bruno-medeiros_DDT_bruno-medeiros_DDT_dtool.ast.definitions_DeclarationMixin368toStringAsCode.code,ok
1d50fc3068525b8174894082950d4c86706edeae,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/xpqiu_fnlp_xpqiu_fnlp_org.fnlp.ml.classifier.hier_Predict258size.code,ok
2b76616adc6409d2a0874e49a6f5d5905cd31625,/home/opesai/Downloads/CodeSmells/data/training_data_java/ComplexConditional.7z,ComplexConditional/Negative/acciente_oacc-core_acciente_oacc-core_com.acciente.oacc_ResourcePermissionImpl237getSystemPermissionId.code,ok
